Time,Position_X,Position_Y,Velocity_X,Velocity_Y,Power,Angle,Force,Rocket_Fuel
2023-05-24 00:01:10,151473223246.9291,8497742.30620444,879.712121942657,879.712121942657,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223261.59097,8498248.366621861,879.7111397151675,879.7111397151675,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223276.25284,8498754.424344605,879.7101571217322,879.7101571217322,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223290.91467,8499260.479372678,879.7091741623533,879.7091741623533,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223305.5765,8499766.53170609,879.7081908370337,879.7081908370337,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223320.2383,8500272.581344847,879.7072071457759,879.7072071457759,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223334.9001,8500778.62828896,879.706223088582,879.706223088582,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223349.56186,8501284.672538435,879.7052386654549,879.7052386654549,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223364.2236,8501790.714093281,879.7042538763969,879.7042538763969,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223378.88535,8502296.752953507,879.7032687214112,879.7032687214112,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223393.54706,8502802.78911912,879.7022832004998,879.7022832004998,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223408.20877,8503308.822590131,879.7012973136658,879.7012973136658,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223422.87045,8503814.853366544,879.7003110609115,879.7003110609115,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223437.53214,8504320.881448371,879.6993244422399,879.6993244422399,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223452.1938,8504826.906835617,879.6983374576531,879.6983374576531,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223466.85544,8505332.929528292,879.6973501071542,879.6973501071542,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223481.51706,8505838.949526405,879.6963623907454,879.6963623907454,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223496.17868,8506344.966829963,879.6953743084298,879.6953743084298,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223510.84027,8506850.981438974,879.6943858602095,879.6943858602095,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223525.50183,8507356.993353447,879.6933970460876,879.6933970460876,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223540.1634,8507863.00257339,879.692407866067,879.692407866067,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223554.82492,8508369.00909881,879.69141832015,879.69141832015,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223569.48645,8508875.012929715,879.6904284083395,879.6904284083395,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223584.14795,8509381.014066115,879.6894381306378,879.6894381306378,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223598.80945,8509887.012508018,879.6884474870479,879.6884474870479,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223613.47092,8510393.008255431,879.6874564775712,879.6874564775712,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223628.1324,8510899.001308365,879.6864651022108,879.6864651022108,0,2.0,1,2000.0
2023-05-24 00:01:10,151473223642.79382,8511404.991666824,879.6854733609688,879.6854733609688,0,2.0,1,2000.0
