Time,Position_X,Position_Y,Velocity_X,Velocity_Y,Power,Angle,Force,Rocket_Fuel
2023-05-24 00:00:00,151473188142.961,6382963.833596015,-0.0009668683446359538,-0.0009668683446359538,1,0.0,1,2000.0
2023-05-24 00:00:00,151473188142.96097,6383460.217041114,0.02802399455262959,0.02802399455262959,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188142.96143,6383956.625537892,0.05701647946170571,0.05701647946170571,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188142.96237,6384453.059086346,0.08601058629710348,0.08601058629710348,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188142.9638,6384949.517686478,0.11500631497333991,0.11500631497333991,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188142.96573,6385446.001338286,0.14400366540493828,0.14400366540493828,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188142.96814,6385942.5100417705,0.17300263750642852,0.17300263750642852,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188142.971,6386439.04379693,0.20200323119234656,0.20200323119234656,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188142.97437,6386935.602603766,0.23100544637801634,0.23100544637801634,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188142.9782,6387432.186462277,0.260009282977986,0.260009282977986,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188142.98254,6387928.795372462,0.28901474090681023,0.28901474090681023,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188142.98737,6388425.429334322,0.31802182007905055,0.31802182007905055,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188142.99268,6388922.088347856,0.34703052040927396,0.34703052040927396,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188142.99847,6389418.772413064,0.3760408418120541,0.3760408418120541,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.00473,6389915.4815299455,0.405052784201971,0.405052784201971,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.01147,6390412.215698501,0.43406634749439194,0.43406634749439194,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.0187,6390908.97491873,0.4630815316039095,0.4630815316039095,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.02643,6391405.759190631,0.49209833644512263,0.49209833644512263,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.03464,6391902.5685142055,0.5211167619326358,0.5211167619326358,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.04333,6392399.402889453,0.5501368079810603,0.5501368079810603,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.0525,6392896.262316373,0.5791584745042324,0.5791584745042324,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.06213,6393393.1467949655,0.6081817614175572,0.6081817614175572,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.07227,6393890.056325231,0.6372066686356648,0.6372066686356648,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.0829,6394386.990907169,0.6662331960731914,0.6662331960731914,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.094,6394883.950540779,0.6952613436447794,0.6952613436447794,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.1056,6395380.935226062,0.7242911112650775,0.7242911112650775,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.11768,6395877.9449630175,0.7533224988487409,0.7533224988487409,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.13022,6396374.979751646,0.7823555063104309,0.7823555063104309,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.14325,6396872.039591946,0.8113901335655965,0.8113901335655965,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.15677,6397369.124483919,0.8404263805289116,0.8404263805289116,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.17078,6397866.234427565,0.8694642471150559,0.8694642471150559,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.18527,6398363.369422884,0.8985037332387162,0.8985037332387162,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.20026,6398860.529469876,0.9275448388145849,0.9275448388145849,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.21573,6399357.71456854,0.956587563757361,0.956587563757361,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.23166,6399854.924718879,0.9856319079817498,0.9856319079817498,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.24808,6400352.159920892,1.014677871403244,1.014677871403244,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.26498,6400849.420174578,1.0437254539365612,1.0437254539365612,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.28238,6401346.705479939,1.0727746554964255,1.0727746554964255,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.30026,6401844.015836974,1.101825475997567,1.101825475997567,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.31863,6402341.351245684,1.1308779153539408,1.1308779153539408,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.3375,6402838.711706068,1.1599319734802898,1.1599319734802898,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.3568,6403336.097218128,1.1889876502913628,1.1889876502913628,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.37662,6403833.507781863,1.218044945702696,1.218044945702696,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.3969,6404330.943397275,1.2471038596290516,1.2471038596290516,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.4177,6404828.404064364,1.276164391985197,1.276164391985197,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.43896,6405325.889783129,1.3052265426859062,1.3052265426859062,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.46072,6405823.400553572,1.3342903116459595,1.3342903116459595,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.48297,6406320.9363756925,1.3633556987801432,1.3633556987801432,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.5057,6406818.4972494915,1.3924227040032504,1.3924227040032504,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.5289,6407316.083174969,1.4214913272300798,1.4214913272300798,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.55258,6407813.694152126,1.4505615683762185,1.4505615683762185,10,-1.0,1,2000.0
2023-05-24 00:00:00,151473188143.57675,6408311.3301809635,1.4796334273564777,1.4796334273564777,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188143.6014,6408808.991261481,1.5087069040856753,1.5087069040856753,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188143.62656,6409306.67739368,1.5377819984786354,1.5377819984786354,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188143.6522,6409804.388577561,1.566858710450188,1.566858710450188,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188143.6783,6410302.124813124,1.5959370399151707,1.5959370399151707,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188143.70493,6410799.8861003695,1.6250169867884254,1.6250169867884254,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188143.732,6411297.6724392995,1.6540985509848012,1.6540985509848012,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188143.75955,6411795.483829914,1.6831817324191534,1.6831817324191534,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188143.7876,6412293.320272213,1.712266531006344,1.712266531006344,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188143.81613,6412791.181766198,1.7413529466612407,1.7413529466612407,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188143.84515,6413289.06831187,1.7704409792987172,1.7704409792987172,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188143.87466,6413786.979909229,1.7995306288336541,1.7995306288336541,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188143.90466,6414284.916558277,1.8286218951809379,1.8286218951809379,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188143.93515,6414782.878259013,1.8577147782554615,1.8577147782554615,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188143.96613,6415280.865011441,1.8868092779721242,1.8868092779721242,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188143.99756,6415778.876815558,1.9159053942458308,1.9159053942458308,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.02948,6416276.913671368,1.9450031269922745,1.9450031269922745,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.0619,6416774.97557887,1.9741024761263732,1.9741024761263732,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.0948,6417273.062538065,2.0032034415630506,2.0032034415630506,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.12817,6417771.174548955,2.0323060232172376,2.0323060232172376,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.16205,6418269.311611541,2.0614102210038707,2.0614102210038707,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.1964,6418767.473725823,2.0905160348378926,2.0905160348378926,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.23126,6419265.660891803,2.119623464634252,2.119623464634252,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.2666,6419763.873109481,2.148732510307905,2.148732510307905,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.3024,6420262.11037886,2.1778431717738127,2.1778431717738127,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.33868,6420760.372699939,2.2069554489477246,2.2069554489477246,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.37546,6421258.66007272,2.236069341743833,2.236069341743833,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.41272,6421756.972497203,2.265184850077118,2.265184850077118,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.45047,6422255.309973391,2.294301973862567,2.294301973862567,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.4887,6422753.672501284,2.3234207130151723,2.3234207130151723,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.52744,6423252.060080883,2.3525410674499327,2.3525410674499327,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.56665,6423750.472712191,2.381663037081854,2.381663037081854,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.60635,6424248.910395207,2.4107866218259475,2.4107866218259475,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.64655,6424747.373129933,2.439911821597231,2.439911821597231,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.68723,6425245.860916371,2.4690386363107284,2.4690386363107284,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.72836,6425744.373754523,2.49816706588147,2.49816706588147,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.77,6426242.911644388,2.5272971102252737,2.5272971102252737,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.8121,6426741.474585969,2.5564287692571823,2.5564287692571823,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.8547,6427240.062579267,2.5855620428922443,2.5855620428922443,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.8978,6427738.675624282,2.6146969310455157,2.6146969310455157,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.94138,6428237.313721018,2.6438334336320577,2.6438334336320577,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188144.98544,6428735.976869474,2.672971550566938,2.672971550566938,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.03,6429234.665069654,2.7021112817652306,2.7021112817652306,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.07504,6429733.378321556,2.7312526271420157,2.7312526271420157,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.12057,6430232.116625185,2.7603955866123795,2.7603955866123795,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.1666,6430730.879980541,2.7895401600906338,2.7895401600906338,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.21307,6431229.668387625,2.8186863474918775,2.8186863474918775,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.26004,6431728.48184644,2.847834148731997,2.847834148731997,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.3075,6432227.320356986,2.876983563726103,2.876983563726103,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.35544,6432726.183919265,2.9061345923893147,2.9061345923893147,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.40387,6433225.072533279,2.9352872346367547,2.9352872346367547,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.4528,6433723.98619903,2.964441490383553,2.964441490383553,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.5022,6434222.924916519,2.993597359544847,2.993597359544847,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.5521,6434721.888685748,3.0227548420357784,3.0227548420357784,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.60248,6435220.877506719,3.0519139377714968,3.0519139377714968,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.65335,6435719.891379433,3.0810746466671564,3.0810746466671564,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.7047,6436218.930303892,3.110236968637919,3.110236968637919,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.75656,6436717.994280098,3.1394009035989523,3.1394009035989523,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.8089,6437217.083308052,3.1685664514654297,3.1685664514654297,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.8617,6437716.197387758,3.1977336121525313,3.1977336121525313,10,-1.0,1,2000.0
2023-05-24 00:00:01,151473188145.91498,6438215.336519215,3.2269023855762247,3.2269023855762247,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188145.96875,6438714.500702427,3.2560727716517026,3.2560727716517026,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.023,6439213.689937394,3.2852447702941636,3.2852447702941636,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.07776,6439712.90422412,3.314418381418813,3.314418381418813,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.133,6440212.143562606,3.34359360494008,3.34359360494008,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.18872,6440711.407952853,3.372770440773183,3.372770440773183,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.24493,6441210.697394864,3.4019488888333447,3.4019488888333447,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.30164,6441710.011888641,3.431128949035796,3.431128949035796,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.35883,6442209.351434186,3.460310621295772,3.460310621295772,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.4165,6442708.716031501,3.4894939055285157,3.4894939055285157,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.47467,6443208.105680588,3.518678801649275,3.518678801649275,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.53333,6443707.520381448,3.547865309573305,3.547865309573305,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.59247,6444206.960134084,3.577053429215867,3.577053429215867,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.6521,6444706.424938499,3.6062431604922285,3.6062431604922285,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.7122,6445205.914794694,3.6354345033176627,3.6354345033176627,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.77277,6445705.429702671,3.6646274576082307,3.6646274576082307,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.83383,6446204.9696624335,3.6938220232792185,3.6938220232792185,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.8954,6446704.534673982,3.7230182002459182,3.7230182002459182,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188146.95743,6447204.1247373205,3.7522159884236284,3.7522159884236284,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188147.01996,6447703.73985245,3.7814153877276535,3.7814153877276535,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188147.08298,6448203.380019372,3.810616398073305,3.810616398073305,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188147.14648,6448703.045238091,3.8398190193759,3.8398190193759,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188147.21048,6449202.735508608,3.8690232515499803,3.8690232515499803,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188147.27496,6449702.450830925,3.8982290945108753,3.8982290945108753,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188147.33994,6450202.191205045,3.927436548173921,3.927436548173921,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188147.4054,6450701.95663097,3.9566456124544596,3.9566456124544596,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188147.47134,6451201.7471087035,3.985856287267839,3.985856287267839,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188147.53778,6451701.562638246,4.015068572529414,4.015068572529414,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188147.6047,6452201.403219602,4.044282468154546,4.044282468154546,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188147.67212,6452701.268852772,4.073497974058601,4.073497974058601,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188147.74002,6453201.15953776,4.102715090156951,4.102715090156951,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188147.8084,6453701.075274567,4.1319338163649775,4.1319338163649775,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188147.8773,6454201.016063197,4.1611541525980655,4.1611541525980655,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188147.94666,6454700.981903651,4.1903760987716066,4.1903760987716066,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188148.0165,6455200.972795933,4.219599654800999,4.219599654800999,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188148.08682,6455700.988740045,4.248824820601647,4.248824820601647,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188148.15762,6456201.02973599,4.2780515960897425,4.2780515960897425,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188148.2289,6456701.09578377,4.307279981180702,4.307279981180702,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188148.3007,6457201.186883388,4.33650997578995,4.33650997578995,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188148.37296,6457701.303034847,4.365741579832913,4.365741579832913,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188148.4457,6458201.444238149,4.394974793225028,4.394974793225028,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188148.51895,6458701.610493297,4.424209615880955,4.424209615880955,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188148.59268,6459201.801800294,4.4534460477161435,4.4534460477161435,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188148.6669,6459702.018159143,4.482684088646046,4.482684088646046,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188148.7416,6460202.259569845,4.511923738586122,4.511923738586122,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188148.8168,6460702.526032405,4.54116499745184,4.54116499745184,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188148.8925,6461202.817546825,4.570407865158672,4.570407865158672,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188148.96866,6461703.134113108,4.599652341622097,4.599652341622097,10,-1.0,1,2000.0
2023-05-24 00:00:02,151473188149.04532,6462203.475731256,4.628898426757599,4.628898426757599,10,-1.0,1,2000.0
